,tile,latitude,longitude,zip,avg income
377,14_2820_6559.jpg,33.71818181818182,-118.02222222222221,92647,70.36550998948475
378,14_2837_6558.jpg,33.736363636363635,-117.64444444444445,92676,110.45436893203883
379,14_2836_6558.jpg,33.736363636363635,-117.66666666666666,92676,110.45436893203883
380,14_2818_6559.jpg,33.71818181818182,-118.06666666666666,92649,122.58745762711864
384,14_2829_6557.jpg,33.75454545454545,-117.82222222222222,92705,120.00850864890135
385,14_2825_6558.jpg,33.736363636363635,-117.91111111111111,92703,32.55674217907227
386,14_2828_6559.jpg,33.71818181818182,-117.84444444444443,92780,58.514920874152224
389,14_2804_6558.jpg,33.736363636363635,-118.37777777777777,90275,173.52552862300155
392,14_2829_6556.jpg,33.772727272727266,-117.82222222222222,92869,98.25069637883009
393,14_2832_6558.jpg,33.736363636363635,-117.75555555555555,92602,127.85872146118722
394,14_2831_6557.jpg,33.75454545454545,-117.77777777777777,92602,127.85872146118722
396,14_2806_6557.jpg,33.75454545454545,-118.33333333333333,90732,89.10673724735322
398,14_2808_6557.jpg,33.75454545454545,-118.28888888888888,90744,38.11730856366108
399,14_2834_6559.jpg,33.71818181818182,-117.71111111111111,92610,111.71052631578948
400,14_2832_6557.jpg,33.75454545454545,-117.75555555555555,92602,127.85872146118722
401,14_2805_6559.jpg,33.71818181818182,-118.35555555555555,90732,89.10673724735322
403,14_2823_6558.jpg,33.736363636363635,-117.95555555555555,92843,38.83204689789937
404,14_2818_6558.jpg,33.736363636363635,-118.06666666666666,92649,122.58745762711864
405,14_2816_6557.jpg,33.75454545454545,-118.1111111111111,90740,96.58235294117647
406,14_2819_6559.jpg,33.71818181818182,-118.04444444444444,92649,122.58745762711864
408,14_2832_6556.jpg,33.772727272727266,-117.75555555555555,92602,127.85872146118722
411,14_2820_6557.jpg,33.75454545454545,-118.02222222222221,92683,49.76783200375411
413,14_2807_6559.jpg,33.71818181818182,-118.3111111111111,90731,56.85673407096528
415,14_2816_6558.jpg,33.736363636363635,-118.1111111111111,90743,140.4875
416,14_2805_6557.jpg,33.75454545454545,-118.35555555555555,90275,173.52552862300155
417,14_2818_6557.jpg,33.75454545454545,-118.06666666666666,90740,96.58235294117647
418,14_2830_6557.jpg,33.75454545454545,-117.8,92782,130.2258365758755
419,14_2835_6558.jpg,33.736363636363635,-117.68888888888888,92676,110.45436893203883
420,14_2837_6557.jpg,33.75454545454545,-117.64444444444445,92676,110.45436893203883
421,14_2838_6558.jpg,33.736363636363635,-117.62222222222222,92676,110.45436893203883
423,14_2837_6556.jpg,33.772727272727266,-117.64444444444445,92676,110.45436893203883
424,14_2830_6556.jpg,33.772727272727266,-117.8,92869,98.25069637883009
425,14_2833_6559.jpg,33.71818181818182,-117.73333333333333,92620,117.14835540367365
427,14_2826_6559.jpg,33.71818181818182,-117.88888888888889,92707,40.754831625183016
428,14_2802_6557.jpg,33.75454545454545,-118.42222222222222,90274,321.67296875
429,14_2830_6558.jpg,33.736363636363635,-117.8,92782,130.2258365758755
430,14_2827_6557.jpg,33.75454545454545,-117.86666666666666,92701,35.65868292682927
431,14_2831_6556.jpg,33.772727272727266,-117.77777777777777,92869,98.25069637883009
434,14_2836_6556.jpg,33.772727272727266,-117.66666666666666,92676,110.45436893203883
435,14_2828_6558.jpg,33.736363636363635,-117.84444444444443,92780,58.514920874152224
437,14_2833_6556.jpg,33.772727272727266,-117.73333333333333,92602,127.85872146118722
441,14_2802_6558.jpg,33.736363636363635,-118.42222222222222,90274,321.67296875
442,14_2836_6559.jpg,33.71818181818182,-117.66666666666666,92676,110.45436893203883
443,14_2825_6557.jpg,33.75454545454545,-117.91111111111111,92703,32.55674217907227
446,14_2807_6557.jpg,33.75454545454545,-118.3111111111111,90094,162.5548523206751
447,14_2831_6558.jpg,33.736363636363635,-117.77777777777777,92602,127.85872146118722
449,14_2829_6558.jpg,33.736363636363635,-117.82222222222222,92780,58.514920874152224
450,14_2834_6556.jpg,33.772727272727266,-117.71111111111111,92676,110.45436893203883
452,14_2821_6559.jpg,33.71818181818182,-118.0,92647,70.36550998948475
453,14_2803_6557.jpg,33.75454545454545,-118.39999999999999,90274,321.67296875
454,14_2833_6557.jpg,33.75454545454545,-117.73333333333333,92602,127.85872146118722
455,14_2806_6559.jpg,33.71818181818182,-118.33333333333333,90732,89.10673724735322
456,14_2804_6557.jpg,33.75454545454545,-118.37777777777777,90275,173.52552862300155
457,14_2813_6557.jpg,33.75454545454545,-118.17777777777778,90814,79.08582834331337
460,14_2803_6558.jpg,33.736363636363635,-118.39999999999999,90275,173.52552862300155
461,14_2809_6558.jpg,33.736363636363635,-118.26666666666667,90731,56.85673407096528
462,14_2822_6557.jpg,33.75454545454545,-117.97777777777777,92844,39.470456663560114
464,14_2837_6559.jpg,33.71818181818182,-117.64444444444445,92676,110.45436893203883
465,14_2838_6557.jpg,33.75454545454545,-117.62222222222222,92676,110.45436893203883
467,14_2827_6559.jpg,33.71818181818182,-117.86666666666666,92707,40.754831625183016
468,14_2834_6562.jpg,33.663636363636364,-117.71111111111111,92630,80.33376541258299
470,14_2832_6562.jpg,33.663636363636364,-117.75555555555555,92618,132.58612078977933
471,14_2820_6562.jpg,33.663636363636364,-118.02222222222221,92648,119.56325148179509
473,14_2823_6562.jpg,33.663636363636364,-117.95555555555555,92646,92.93626564673157
474,14_2838_6560.jpg,33.699999999999996,-117.62222222222222,92678,82.71
475,14_2821_6561.jpg,33.68181818181818,-118.0,92648,119.56325148179509
476,14_2835_6560.jpg,33.699999999999996,-117.68888888888888,92610,111.71052631578948
477,14_2836_6562.jpg,33.663636363636364,-117.66666666666666,92610,111.71052631578948
483,14_2826_6560.jpg,33.699999999999996,-117.88888888888889,92707,40.754831625183016
485,14_2830_6561.jpg,33.68181818181818,-117.8,92604,92.18110671936759
486,14_2832_6561.jpg,33.68181818181818,-117.75555555555555,92620,117.14835540367365
488,14_2824_6561.jpg,33.68181818181818,-117.93333333333332,92626,86.20707892595607
490,14_2833_6562.jpg,33.663636363636364,-117.73333333333333,92618,132.58612078977933
492,14_2835_6562.jpg,33.663636363636364,-117.68888888888888,92610,111.71052631578948
494,14_2824_6562.jpg,33.663636363636364,-117.93333333333332,92626,86.20707892595607
498,14_2837_6560.jpg,33.699999999999996,-117.64444444444445,92676,110.45436893203883
504,14_2823_6561.jpg,33.68181818181818,-117.95555555555555,92708,78.52203696991664
506,14_2836_6561.jpg,33.68181818181818,-117.66666666666666,92610,111.71052631578948
507,14_2826_6561.jpg,33.68181818181818,-117.88888888888889,92707,40.754831625183016
512,14_2837_6562.jpg,33.663636363636364,-117.64444444444445,92610,111.71052631578948
513,14_2828_6562.jpg,33.663636363636364,-117.84444444444443,92614,105.21238645747316
515,14_2829_6562.jpg,33.663636363636364,-117.82222222222222,92614,105.21238645747316
516,14_2820_6561.jpg,33.68181818181818,-118.02222222222221,92648,119.56325148179509
520,14_2830_6560.jpg,33.699999999999996,-117.8,92604,92.18110671936759
521,14_2819_6560.jpg,33.699999999999996,-118.04444444444444,92649,122.58745762711864
522,14_2836_6560.jpg,33.699999999999996,-117.66666666666666,92610,111.71052631578948
524,14_2829_6561.jpg,33.68181818181818,-117.82222222222222,92606,100.05315408479835
525,14_2822_6561.jpg,33.68181818181818,-117.97777777777777,92708,78.52203696991664
526,14_2817_6560.jpg,33.699999999999996,-118.08888888888889,90742,141.9
530,14_2827_6562.jpg,33.663636363636364,-117.86666666666666,92614,105.21238645747316
533,14_2832_6560.jpg,33.699999999999996,-117.75555555555555,92620,117.14835540367365
535,14_2819_6562.jpg,33.663636363636364,-118.04444444444444,92648,119.56325148179509
536,14_2827_6561.jpg,33.68181818181818,-117.86666666666666,92614,105.21238645747316
541,14_2827_6560.jpg,33.699999999999996,-117.86666666666666,92707,40.754831625183016
542,14_2825_6560.jpg,33.699999999999996,-117.91111111111111,92704,40.712
545,14_2835_6561.jpg,33.68181818181818,-117.68888888888888,92610,111.71052631578948
547,14_2831_6561.jpg,33.68181818181818,-117.77777777777777,92604,92.18110671936759
549,14_2821_6562.jpg,33.663636363636364,-118.0,92648,119.56325148179509
553,14_2838_6562.jpg,33.663636363636364,-117.62222222222222,92678,82.71
554,14_2819_6561.jpg,33.68181818181818,-118.04444444444444,92649,122.58745762711864
558,14_2830_6562.jpg,33.663636363636364,-117.8,92604,92.18110671936759
561,14_2834_6560.jpg,33.699999999999996,-117.71111111111111,92610,111.71052631578948
562,14_2834_6561.jpg,33.68181818181818,-117.71111111111111,92610,111.71052631578948
571,14_2838_6561.jpg,33.68181818181818,-117.62222222222222,92678,82.71
580,14_2833_6560.jpg,33.699999999999996,-117.73333333333333,92620,117.14835540367365
581,14_2829_6560.jpg,33.699999999999996,-117.82222222222222,92606,100.05315408479835
582,14_2824_6560.jpg,33.699999999999996,-117.93333333333332,92704,40.712
584,14_2828_6561.jpg,33.68181818181818,-117.84444444444443,92614,105.21238645747316
585,14_2822_6562.jpg,33.663636363636364,-117.97777777777777,92646,92.93626564673157
589,14_2831_6560.jpg,33.699999999999996,-117.77777777777777,92620,117.14835540367365
592,14_2821_6560.jpg,33.699999999999996,-118.0,92647,70.36550998948475
594,14_2823_6560.jpg,33.699999999999996,-117.95555555555555,92708,78.52203696991664
595,14_2826_6562.jpg,33.663636363636364,-117.88888888888889,92626,86.20707892595607
599,14_2820_6560.jpg,33.699999999999996,-118.02222222222221,92647,70.36550998948475
602,14_2833_6561.jpg,33.68181818181818,-117.73333333333333,92618,132.58612078977933
604,14_2837_6561.jpg,33.68181818181818,-117.64444444444445,92610,111.71052631578948
608,14_2831_6562.jpg,33.663636363636364,-117.77777777777777,92603,252.80961761297797
610,14_2825_6562.jpg,33.663636363636364,-117.91111111111111,92626,86.20707892595607
611,14_2822_6560.jpg,33.699999999999996,-117.97777777777777,92708,78.52203696991664
612,14_2828_6560.jpg,33.699999999999996,-117.84444444444443,92614,105.21238645747316
614,14_2825_6561.jpg,33.68181818181818,-117.91111111111111,92626,86.20707892595607
621,14_2825_6563.jpg,33.64545454545454,-117.91111111111111,92627,66.54279475982533
623,14_2821_6563.jpg,33.64545454545454,-118.0,92646,92.93626564673157
624,14_2831_6565.jpg,33.60909090909091,-117.77777777777777,92603,252.80961761297797
625,14_2827_6565.jpg,33.60909090909091,-117.86666666666666,92625,416.9146831530139
627,14_2834_6565.jpg,33.60909090909091,-117.71111111111111,92653,120.74500665778962
629,14_2827_6564.jpg,33.627272727272725,-117.86666666666666,92660,283.8739655172414
630,14_2831_6563.jpg,33.64545454545454,-117.77777777777777,92603,252.80961761297797
634,14_2835_6563.jpg,33.64545454545454,-117.68888888888888,92630,80.33376541258299
635,14_2824_6565.jpg,33.60909090909091,-117.93333333333332,92663,181.26496756255793
637,14_2827_6566.jpg,33.590909090909086,-117.86666666666666,92625,416.9146831530139
638,14_2836_6565.jpg,33.60909090909091,-117.66666666666666,92691,82.73630280217482
642,14_2833_6563.jpg,33.64545454545454,-117.73333333333333,92618,132.58612078977933
644,14_2830_6566.jpg,33.590909090909086,-117.8,92657,634.3662971175166
647,14_2837_6563.jpg,33.64545454545454,-117.64444444444445,92688,94.69522684310019
652,14_2825_6565.jpg,33.60909090909091,-117.91111111111111,92662,225.31866666666667
653,14_2830_6563.jpg,33.64545454545454,-117.8,92603,252.80961761297797
655,14_2829_6564.jpg,33.627272727272725,-117.82222222222222,92612,130.2917175239756
658,14_2837_6565.jpg,33.60909090909091,-117.64444444444445,92692,114.21971830985916
659,14_2829_6566.jpg,33.590909090909086,-117.82222222222222,92657,634.3662971175166
661,14_2828_6565.jpg,33.60909090909091,-117.84444444444443,92657,634.3662971175166
662,14_2825_6564.jpg,33.627272727272725,-117.91111111111111,92627,66.54279475982533
664,14_2828_6563.jpg,33.64545454545454,-117.84444444444443,92612,130.2917175239756
673,14_2823_6564.jpg,33.627272727272725,-117.95555555555555,92663,181.26496756255793
675,14_2822_6564.jpg,33.627272727272725,-117.97777777777777,92646,92.93626564673157
676,14_2838_6564.jpg,33.627272727272725,-117.62222222222222,92688,94.69522684310019
680,14_2822_6563.jpg,33.64545454545454,-117.97777777777777,92646,92.93626564673157
682,14_2825_6566.jpg,33.590909090909086,-117.91111111111111,92661,245.27771739130435
686,14_2838_6563.jpg,33.64545454545454,-117.62222222222222,92688,94.69522684310019
687,14_2823_6563.jpg,33.64545454545454,-117.95555555555555,92646,92.93626564673157
689,14_2829_6563.jpg,33.64545454545454,-117.82222222222222,92612,130.2917175239756
697,14_2823_6565.jpg,33.60909090909091,-117.95555555555555,92663,181.26496756255793
698,14_2834_6564.jpg,33.627272727272725,-117.71111111111111,92630,80.33376541258299
703,14_2832_6564.jpg,33.627272727272725,-117.75555555555555,92603,252.80961761297797
705,14_2836_6563.jpg,33.64545454545454,-117.66666666666666,92610,111.71052631578948
708,14_2833_6565.jpg,33.60909090909091,-117.73333333333333,92653,120.74500665778962
710,14_2835_6564.jpg,33.627272727272725,-117.68888888888888,92630,80.33376541258299
713,14_2830_6564.jpg,33.627272727272725,-117.8,92603,252.80961761297797
716,14_2835_6565.jpg,33.60909090909091,-117.68888888888888,92691,82.73630280217482
717,14_2829_6565.jpg,33.60909090909091,-117.82222222222222,92657,634.3662971175166
718,14_2837_6564.jpg,33.627272727272725,-117.64444444444445,92692,114.21971830985916
723,14_2824_6564.jpg,33.627272727272725,-117.93333333333332,92627,66.54279475982533
726,14_2832_6563.jpg,33.64545454545454,-117.75555555555555,92618,132.58612078977933
727,14_2824_6563.jpg,33.64545454545454,-117.93333333333332,92627,66.54279475982533
728,14_2833_6564.jpg,33.627272727272725,-117.73333333333333,92618,132.58612078977933
730,14_2826_6566.jpg,33.590909090909086,-117.88888888888889,92625,416.9146831530139
733,14_2828_6564.jpg,33.627272727272725,-117.84444444444443,92612,130.2917175239756
734,14_2831_6566.jpg,33.590909090909086,-117.77777777777777,92656,102.31420523138833
740,14_2827_6563.jpg,33.64545454545454,-117.86666666666666,92660,283.8739655172414
741,14_2826_6565.jpg,33.60909090909091,-117.88888888888889,92660,283.8739655172414
745,14_2820_6563.jpg,33.64545454545454,-118.02222222222221,92648,119.56325148179509
747,14_2830_6565.jpg,33.60909090909091,-117.8,92603,252.80961761297797
754,14_2836_6564.jpg,33.627272727272725,-117.66666666666666,92692,114.21971830985916
755,14_2826_6564.jpg,33.627272727272725,-117.88888888888889,92660,283.8739655172414
757,14_2826_6563.jpg,33.64545454545454,-117.88888888888889,92660,283.8739655172414
760,14_2832_6565.jpg,33.60909090909091,-117.75555555555555,92653,120.74500665778962
763,14_2834_6563.jpg,33.64545454545454,-117.71111111111111,92630,80.33376541258299
764,14_2838_6565.jpg,33.60909090909091,-117.62222222222222,92688,94.69522684310019
765,14_2831_6564.jpg,33.627272727272725,-117.77777777777777,92603,252.80961761297797
766,14_2828_6566.jpg,33.590909090909086,-117.84444444444443,92657,634.3662971175166
772,14_2828_6568.jpg,33.554545454545455,-117.84444444444443,92657,634.3662971175166
774,14_2835_6568.jpg,33.554545454545455,-117.68888888888888,92677,127.50983865865233
778,14_2827_6567.jpg,33.57272727272727,-117.86666666666666,92625,416.9146831530139
790,14_2838_6567.jpg,33.57272727272727,-117.62222222222222,92694,176.9
797,14_2836_6566.jpg,33.590909090909086,-117.66666666666666,92691,82.73630280217482
798,14_2834_6568.jpg,33.554545454545455,-117.71111111111111,92656,102.31420523138833
803,14_2831_6567.jpg,33.57272727272727,-117.77777777777777,92656,102.31420523138833
805,14_2833_6568.jpg,33.554545454545455,-117.73333333333333,92656,102.31420523138833
806,14_2835_6567.jpg,33.57272727272727,-117.68888888888888,92691,82.73630280217482
813,14_2829_6568.jpg,33.554545454545455,-117.82222222222222,92651,304.00400333611344
814,14_2832_6569.jpg,33.53636363636363,-117.75555555555555,92651,304.00400333611344
818,14_2837_6568.jpg,33.554545454545455,-117.64444444444445,92694,176.9
825,14_2835_6566.jpg,33.590909090909086,-117.68888888888888,92691,82.73630280217482
826,14_2829_6567.jpg,33.57272727272727,-117.82222222222222,92657,634.3662971175166
828,14_2834_6566.jpg,33.590909090909086,-117.71111111111111,92653,120.74500665778962
835,14_2836_6567.jpg,33.57272727272727,-117.66666666666666,92694,176.9
848,14_2837_6566.jpg,33.590909090909086,-117.64444444444445,92692,114.21971830985916
852,14_2838_6569.jpg,33.53636363636363,-117.62222222222222,92694,176.9
853,14_2830_6567.jpg,33.57272727272727,-117.8,92651,304.00400333611344
859,14_2832_6566.jpg,33.590909090909086,-117.75555555555555,92656,102.31420523138833
862,14_2833_6567.jpg,33.57272727272727,-117.73333333333333,92656,102.31420523138833
864,14_2832_6568.jpg,33.554545454545455,-117.75555555555555,92656,102.31420523138833
867,14_2836_6568.jpg,33.554545454545455,-117.66666666666666,92694,176.9
871,14_2830_6568.jpg,33.554545454545455,-117.8,92651,304.00400333611344
878,14_2832_6567.jpg,33.57272727272727,-117.75555555555555,92656,102.31420523138833
880,14_2831_6568.jpg,33.554545454545455,-117.77777777777777,92651,304.00400333611344
881,14_2828_6567.jpg,33.57272727272727,-117.84444444444443,92657,634.3662971175166
889,14_2831_6569.jpg,33.53636363636363,-117.77777777777777,92651,304.00400333611344
891,14_2835_6569.jpg,33.53636363636363,-117.68888888888888,92677,127.50983865865233
893,14_2834_6569.jpg,33.53636363636363,-117.71111111111111,92677,127.50983865865233
894,14_2836_6569.jpg,33.53636363636363,-117.66666666666666,92694,176.9
895,14_2834_6567.jpg,33.57272727272727,-117.71111111111111,92653,120.74500665778962
901,14_2833_6569.jpg,33.53636363636363,-117.73333333333333,92677,127.50983865865233
906,14_2833_6566.jpg,33.590909090909086,-117.73333333333333,92653,120.74500665778962
908,14_2838_6566.jpg,33.590909090909086,-117.62222222222222,92692,114.21971830985916
910,14_2837_6569.jpg,33.53636363636363,-117.64444444444445,92694,176.9
911,14_2837_6567.jpg,33.57272727272727,-117.64444444444445,92694,176.9
917,14_2838_6568.jpg,33.554545454545455,-117.62222222222222,92694,176.9
936,14_2838_6571.jpg,33.5,-117.62222222222222,92673,169.8746212121212
939,14_2832_6570.jpg,33.518181818181816,-117.75555555555555,92651,304.00400333611344
941,14_2831_6570.jpg,33.518181818181816,-117.77777777777777,92651,304.00400333611344
942,14_2837_6570.jpg,33.518181818181816,-117.64444444444445,92675,129.72185074626864
946,14_2834_6571.jpg,33.5,-117.71111111111111,92677,127.50983865865233
950,14_2834_6570.jpg,33.518181818181816,-117.71111111111111,92677,127.50983865865233
952,14_2836_6570.jpg,33.518181818181816,-117.66666666666666,92675,129.72185074626864
960,14_2833_6570.jpg,33.518181818181816,-117.73333333333333,92677,127.50983865865233
969,14_2835_6571.jpg,33.5,-117.68888888888888,92675,129.72185074626864
975,14_2835_6570.jpg,33.518181818181816,-117.68888888888888,92677,127.50983865865233
976,14_2832_6571.jpg,33.5,-117.75555555555555,92651,304.00400333611344
981,14_2837_6571.jpg,33.5,-117.64444444444445,92675,129.72185074626864
985,14_2833_6571.jpg,33.5,-117.73333333333333,92677,127.50983865865233
988,14_2838_6570.jpg,33.518181818181816,-117.62222222222222,92694,176.9
991,14_2836_6571.jpg,33.5,-117.66666666666666,92675,129.72185074626864
1001,14_2812_6545.jpg,33.97272727272727,-118.19999999999999,90270,31.674121996303143
1002,14_2817_6544.jpg,33.990909090909085,-118.08888888888889,90660,43.63136784367501
1003,14_2820_6546.jpg,33.95454545454545,-118.02222222222221,90602,52.98046082949309
1004,14_2810_6545.jpg,33.97272727272727,-118.24444444444444,90255,31.46910277324633
1005,14_2816_6546.jpg,33.95454545454545,-118.1111111111111,90240,67.46246893123447
1006,14_2814_6548.jpg,33.918181818181814,-118.15555555555555,90242,47.63533950617284
1008,14_2833_6544.jpg,33.990909090909085,-117.73333333333333,91709,89.84048850574713
1009,14_2838_6546.jpg,33.95454545454545,-117.62222222222222,92880,74.68047520661158
1010,14_2837_6545.jpg,33.97272727272727,-117.64444444444445,91761,50.519467061435975
1011,14_2811_6544.jpg,33.990909090909085,-118.22222222222221,90058,101.92364864864865
1012,14_2827_6543.jpg,34.00909090909091,-117.86666666666666,91789,89.81623598244758
1013,14_2838_6543.jpg,34.00909090909091,-117.62222222222222,91761,50.519467061435975
1014,14_2822_6548.jpg,33.918181818181814,-117.97777777777777,90631,67.5396130669204
1015,14_2815_6544.jpg,33.990909090909085,-118.13333333333333,90640,46.97321182943604
1016,14_2812_6543.jpg,34.00909090909091,-118.19999999999999,90023,31.06272677295217
1017,14_2807_6550.jpg,33.881818181818176,-118.3111111111111,90247,43.023761946133796
1018,14_2826_6547.jpg,33.93636363636363,-117.88888888888889,92821,82.74401055408971
1019,14_2816_6543.jpg,34.00909090909091,-118.1111111111111,90640,46.97321182943604
1020,14_2805_6549.jpg,33.9,-118.35555555555555,90250,47.47552511415525
1021,14_2802_6543.jpg,34.00909090909091,-118.42222222222222,90034,72.92488614183475
1022,14_2815_6546.jpg,33.95454545454545,-118.13333333333333,90240,67.46246893123447
1024,14_2821_6542.jpg,34.027272727272724,-118.0,91746,43.49781341107872
1025,14_2831_6545.jpg,33.97272727272727,-117.77777777777777,91709,89.84048850574713
1026,14_2810_6542.jpg,34.027272727272724,-118.24444444444444,90021,105.01159420289855
1027,14_2804_6550.jpg,33.881818181818176,-118.37777777777777,90260,44.443333333333335
1028,14_2806_6546.jpg,33.95454545454545,-118.33333333333333,90305,55.907865168539324
1029,14_2808_6548.jpg,33.918181818181814,-118.28888888888888,90061,30.86969439728353
1030,14_2810_6546.jpg,33.95454545454545,-118.24444444444444,90001,28.594139363174897
1031,14_2834_6543.jpg,34.00909090909091,-117.71111111111111,91710,58.39358757062147
1032,14_2806_6544.jpg,33.990909090909085,-118.33333333333333,90062,32.83800967519005
1033,14_2836_6548.jpg,33.918181818181814,-117.66666666666666,92880,74.68047520661158
1034,14_2805_6548.jpg,33.918181818181814,-118.35555555555555,90303,36.97072961373391
1036,14_2820_6545.jpg,33.97272727272727,-118.02222222222221,90602,52.98046082949309
1037,14_2813_6549.jpg,33.9,-118.17777777777778,90723,36.26032677000419
1038,14_2836_6545.jpg,33.97272727272727,-117.66666666666666,91710,58.39358757062147
1039,14_2825_6543.jpg,34.00909090909091,-117.91111111111111,91792,50.37096085409253
1040,14_2834_6545.jpg,33.97272727272727,-117.71111111111111,91709,89.84048850574713
1043,14_2822_6547.jpg,33.93636363636363,-117.97777777777777,90631,67.5396130669204
1044,14_2813_6546.jpg,33.95454545454545,-118.17777777777778,90201,31.462308478038814
1046,14_2804_6548.jpg,33.918181818181814,-118.37777777777777,90304,33.207913043478264
1047,14_2831_6547.jpg,33.93636363636363,-117.77777777777777,91709,89.84048850574713
1048,14_2824_6546.jpg,33.95454545454545,-117.93333333333332,91748,57.42725151656556
1049,14_2816_6545.jpg,33.97272727272727,-118.1111111111111,90660,43.63136784367501
1050,14_2807_6545.jpg,33.97272727272727,-118.3111111111111,90062,32.83800967519005
1052,14_2820_6544.jpg,33.990909090909085,-118.02222222222221,90601,63.400718015665795
1053,14_2810_6547.jpg,33.93636363636363,-118.24444444444444,90002,28.314328808446454
1054,14_2837_6542.jpg,34.027272727272724,-117.64444444444445,91761,50.519467061435975
1055,14_2807_6548.jpg,33.918181818181814,-118.3111111111111,90061,30.86969439728353
1056,14_2814_6542.jpg,34.027272727272724,-118.15555555555555,91754,56.674123059229444
1058,14_2819_6547.jpg,33.93636363636363,-118.04444444444444,90605,58.215678879310346
1059,14_2823_6544.jpg,33.990909090909085,-117.95555555555555,91745,65.35195206803247
1060,14_2802_6544.jpg,33.990909090909085,-118.42222222222222,90230,94.79077306733167
1061,14_2835_6546.jpg,33.95454545454545,-117.68888888888888,91709,89.84048850574713
1062,14_2837_6544.jpg,33.990909090909085,-117.64444444444445,91761,50.519467061435975
1065,14_2825_6542.jpg,34.027272727272724,-117.91111111111111,91792,50.37096085409253
1066,14_2831_6549.jpg,33.9,-117.77777777777777,92887,139.53045685279187
1067,14_2833_6548.jpg,33.918181818181814,-117.73333333333333,92887,139.53045685279187
1068,14_2808_6542.jpg,34.027272727272724,-118.28888888888888,90007,30.304516640253567
1069,14_2828_6542.jpg,34.027272727272724,-117.84444444444443,91789,89.81623598244758
1070,14_2830_6543.jpg,34.00909090909091,-117.8,91765,85.44064781021898
1071,14_2804_6547.jpg,33.93636363636363,-118.37777777777777,90304,33.207913043478264
1072,14_2798_6543.jpg,34.00909090909091,-118.5111111111111,90401,234.048
1074,14_2801_6547.jpg,33.93636363636363,-118.44444444444444,90293,119.44379358437936
1075,14_2833_6542.jpg,34.027272727272724,-117.73333333333333,91766,41.37229982964225
1076,14_2803_6546.jpg,33.95454545454545,-118.39999999999999,90045,110.30145474137932
1077,14_2807_6546.jpg,33.95454545454545,-118.3111111111111,90047,39.798444070647605
1078,14_2817_6548.jpg,33.918181818181814,-118.08888888888889,90670,58.1995085995086
1079,14_2827_6544.jpg,33.990909090909085,-117.86666666666666,91789,89.81623598244758
1080,14_2821_6550.jpg,33.881818181818176,-118.0,90621,52.549723417332515
1081,14_2809_6551.jpg,33.86363636363636,-118.26666666666667,90746,59.66569343065694
1082,14_2803_6548.jpg,33.918181818181814,-118.39999999999999,90245,116.53934942287513
1083,14_2828_6548.jpg,33.918181818181814,-117.84444444444443,92823,121.15045045045045
1085,14_2823_6551.jpg,33.86363636363636,-117.95555555555555,92832,51.24420415224913
1086,14_2829_6552.jpg,33.845454545454544,-117.82222222222222,92807,107.68204697986577
1087,14_2814_6551.jpg,33.86363636363636,-118.15555555555555,90712,71.7177368086459
1088,14_2821_6553.jpg,33.82727272727272,-118.0,90620,60.29695476936856
1089,14_2821_6551.jpg,33.86363636363636,-118.0,90621,52.549723417332515
1090,14_2811_6552.jpg,33.845454545454544,-118.22222222222221,90805,37.908429306542516
1091,14_2823_6548.jpg,33.918181818181814,-117.95555555555555,90631,67.5396130669204
1092,14_2821_6548.jpg,33.918181818181814,-118.0,90603,80.85315682281059
1093,14_2816_6556.jpg,33.772727272727266,-118.1111111111111,90815,89.72479035639412
1095,14_2834_6548.jpg,33.918181818181814,-117.71111111111111,91709,89.84048850574713
1096,14_2803_6549.jpg,33.9,-118.39999999999999,90245,116.53934942287513
1097,14_2836_6547.jpg,33.93636363636363,-117.66666666666666,92880,74.68047520661158
1098,14_2818_6551.jpg,33.86363636363636,-118.06666666666666,90703,84.47832653061225
1099,14_2831_6550.jpg,33.881818181818176,-117.77777777777777,92887,139.53045685279187
1100,14_2820_6549.jpg,33.9,-118.02222222222221,90638,67.6381596752368
1101,14_2804_6551.jpg,33.86363636363636,-118.37777777777777,90278,109.74670302429351
1102,14_2823_6550.jpg,33.881818181818176,-117.95555555555555,92833,66.7814450619923
1103,14_2820_6550.jpg,33.881818181818176,-118.02222222222221,90638,67.6381596752368
1104,14_2828_6551.jpg,33.86363636363636,-117.84444444444443,92870,71.53238172920065
1105,14_2833_6550.jpg,33.881818181818176,-117.73333333333333,92887,139.53045685279187
1106,14_2812_6553.jpg,33.82727272727272,-118.19999999999999,90807,80.65664421310471
1107,14_2808_6554.jpg,33.809090909090905,-118.28888888888888,90745,50.49996422182469
1108,14_2838_6547.jpg,33.93636363636363,-117.62222222222222,92880,74.68047520661158
1109,14_2833_6555.jpg,33.79090909090909,-117.73333333333333,92808,120.36652806652806
1111,14_2829_6549.jpg,33.9,-117.82222222222222,92886,132.42989106753814
1112,14_2806_6551.jpg,33.86363636363636,-118.33333333333333,90504,66.18976799524093
1113,14_2810_6548.jpg,33.918181818181814,-118.24444444444444,90059,29.84210206561361
1114,14_2807_6551.jpg,33.86363636363636,-118.3111111111111,90248,62.22262118491921
1115,14_2834_6547.jpg,33.93636363636363,-117.71111111111111,91709,89.84048850574713
1116,14_2811_6547.jpg,33.93636363636363,-118.22222222222221,90280,36.72811579980373
